Year,AC_Number,Constituency_Name,District,Candidate,Party,Party_Abbrev,Prev_Winner_Candidate,Prev_Winner_Party,Candidate_Is_Incumbent,Party_Is_Incumbent,Open_Seat,Criminal_Cases,Has_Criminal_Cases,Declared_Serious_Criminal_Cases,Serious_Criminal_Cases,MyNeta_Candidate_ID,Criminal_Cases_Source,Serious_Criminal_Cases_Source,Facebook_Followers,X_Followers,Instagram_Followers,YouTube_Subscribers,Google_Trends_Index,Social_Followers_Total,Social_Followers_Log1p,Social_Profile_Available,Social_Traction_Source
2021,230,Daspur,Paschim Medinipur,Mamata Bhunia,All India Trinamool Congress,AITC,Mamata Bhunia,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,229,Debra,Paschim Medinipur,Humayun Kabir,All India Trinamool Congress,AITC,Selima Khatun,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,120,Deganga,North Twenty Four Parganas,Rahima Mondal,All India Trinamool Congress,AITC,Rahima Mondal,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,197,Dhanekhali,Hugli,Asima Patra,All India Trinamool Congress,AITC,Ashima Patra,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,15,Dhupguri,Jalpaiguri,Bishnu Pada Ray,Bharatiya Janta Party,BJP,Mitali Roy,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,143,Diamond Harbour,South  Twenty Four Parganas,Pannalal Halder,All India Trinamool Congress,AITC,Dipak Kumar Halder,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,7,Dinhata,Koch Bihar,Nisith Pramanik,Bharatiya Janta Party,BJP,Udayan Guha,AITC,0,0,0,13,1,1,1,580,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,184,Domjur,Haora,Kalyan Ghosh,All India Trinamool Congress,AITC,Rajib Banerjee,TMC,0,0,0,2,1,1,1,815,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,75,Domkal,Murshidabad,Jafikul Islam,All India Trinamool Congress,AITC,Anisur Rahaman,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,284,Dubrajpur,Birbhum,Anup Kumar Saha,Bharatiya Janta Party,BJP,Chandra Naresh Bauri,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,114,Dum Dum,North Twenty Four Parganas,Brtya Basu,All India Trinamool Congress,AITC,Bratya Basu,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,110,Dum Dum Uttar,North Twenty Four Parganas,Chandrima Bhattacharya,All India Trinamool Congress,AITC,Tanmoy Bhattacharya,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,277,Durgapur Paschim,Barddhaman,Lakshman Chandra Ghorui,Bharatiya Janta Party,BJP,Biswanath Parial,INC,0,0,0,11,1,1,1,1849,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,276,Durgapur Purba,Barddhaman,Pradip Mazumdar,All India Trinamool Congress,AITC,Santosh Debray,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,218,Egra,Purba Medinipur,Tarun Kumar Maity,All India Trinamool Congress,AITC,Samares Das,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,51,Englishbazar,Maldah,Sreerupa Mitra Chaudhury(NIRBHOY DIDI),Bharatiya Janta Party,BJP,Nihar Ranjan Ghosh,IND,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,163,Entally,Kolkata,Swarna Kamal Saha,All India Trinamool Congress,AITC,Swarna Kamal Saha,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,13,Falakata,Jalpaiguri,Dipak Barman,Bharatiya Janta Party,BJP,Anil Adhikari,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,144,Falta,South  Twenty Four Parganas,Sankar Kumar Naskar,All India Trinamool Congress,AITC,Tamonash Ghosh,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,55,Farakka,Murshidabad,Manirul Islam,All India Trinamool Congress,AITC,Mainul Haque,INC,0,0,0,1,1,1,1,1728,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,97,Gaighata,North Twenty Four Parganas,Subrata Thakur,Bharatiya Janta Party,BJP,Pulin Bihari Ray,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,274,Galsi,Barddhaman,Nepal Ghorui,All India Trinamool Congress,AITC,Alok Kumar Majhi,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,41,Gangarampur,Dakshin Dinajpur,Satyendra Nath  Ray,Bharatiya Janta Party,BJP,Goutam Das,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,233,Garbeta,Paschim Medinipur,Uttara Singha (Hazra),All India Trinamool Congress,AITC,Ashis Chakraborty,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,44,Gazole,Maldah,Chinmoy Deb Barman,Bharatiya Janta Party,BJP,Dipali Biswas,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,231,Ghatal,Paschim Medinipur,Sital Kapat,Bharatiya Janta Party,BJP,Shankar Dolai,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,30,Goalpokhar,Uttar Dinajpur,Md. Ghulam Rabbani,All India Trinamool Congress,AITC,Md. Ghulam Rabbani,TMC,1,0,0,3,1,1,1,1270,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,201,Goghat,Hugli,Biswanath Karak,Bharatiya Janta Party,BJP,Manas Majumdar,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,221,Gopiballavpur,Paschim Medinipur,Dr. Khagendra Nath Mahata,All India Trinamool Congress,AITC,Churamani Mahata,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,127,Gosaba,South  Twenty Four Parganas,Jayanta Naskar,All India Trinamool Congress,AITC,Jayanta Naskar,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,43,Habibpur,Maldah,Joyel Murmu,Bharatiya Janta Party,BJP,Khagen Murmu,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,100,Habra,North Twenty Four Parganas,Jyoti Priya Mallick,All India Trinamool Congress,AITC,Jyotipriya Mallick,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,209,Haldia,Purba Medinipur,Tapasi Mondal,Bharatiya Janta Party,BJP,Tapasi Mondal,CPI(M),1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,292,Hansan,Birbhum,Dr. Asok Kumar Chattopadhyay,All India Trinamool Congress,AITC,Miltan Rasid,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,121,Haroa,North Twenty Four Parganas,Islam Sk Nurul (HAJI),All India Trinamool Congress,AITC,Haji Nurul Islam,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,73,Hariharpara,Murshidabad,Niamot Sheikh,All India Trinamool Congress,AITC,Niamot Sheikh,TMC,1,0,0,1,1,0,0,1962,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,93,Haringhata,Nadia,Asim Kumar Sarkar,Bharatiya Janta Party,BJP,Nilima Nag,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,196,Haripal,Hugli,Dr. Karabi Manna,All India Trinamool Congress,AITC,Becharam Manna,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,42,Harirampur,Dakshin Dinajpur,Biplab Mitra,All India Trinamool Congress,AITC,Rafikul Islam,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,46,Harischandrapur,Maldah,Tajmul Hossain,All India Trinamool Congress,AITC,Mostaque Alam,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,33,Hemtabad,Uttar Dinajpur,Satyajit Barman,All India Trinamool Congress,AITC,Debendra Nath Roy,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,126,Hingalganj,North Twenty Four Parganas,Debes Mandal,All India Trinamool Congress,AITC,Debes Mondal,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,173,Howrah Dakshin,Haora,Nandita Chowdhury,All India Trinamool Congress,AITC,Brajamohan Mazumder,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,171,Howrah Madhya,Haora,Arup Roy S/o Late Prabhat Roy,All India Trinamool Congress,AITC,Arup Roy,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,170,Howrah Uttar,Haora,Gautam Chowdhuri,All India Trinamool Congress,AITC,Laxmi Ratan Shukla,TMC,0,0,0,4,1,1,1,510,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,257,Indus,Bankura,Nirmal Kumar Dhara,Bharatiya Janta Party,BJP,Gurupada Mete,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,29,Islampur,Uttar Dinajpur,Abdul Karim Chowdhary,All India Trinamool Congress,AITC,Kanaia Lal Agarwal,INC,0,0,0,4,1,1,1,1267,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,36,Itahar,Uttar Dinajpur,Mosaraf Hussen,All India Trinamool Congress,AITC,Amal Acharjee,TMC,0,0,0,1,1,0,0,1653,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,150,Jadavpur,South  Twenty Four Parganas,Debabrata Majumdar (MALAY),All India Trinamool Congress,AITC,Sujan Chakraborty,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,183,Jagatballavpur,Haora,Sitanath Ghosh,All India Trinamool Congress,AITC,Muhammad Abdul Ghani,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,106,Jagatdal,North Twenty Four Parganas,Somenath Shyam Ichini,All India Trinamool Congress,AITC,Parash Dutta,TMC,0,0,0,6,1,1,1,1513,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,76,Jalangi,Murshidabad,Abdur Razzak,All India Trinamool Congress,AITC,Abdur Razzak Mandal,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,17,Jalpaiguri,Jalpaiguri,Dr. Pradip Kumar Barma,All India Trinamool Congress,AITC,Sukhbilas Barma,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,262,Jamalpur,Barddhaman,Alok Kumar Majhi,All India Trinamool Congress,AITC,Samar Hazra,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,279,Jamuria,Barddhaman,Hareram Singh,All India Trinamool Congress,AITC,Jahanara Khan,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,195,Jangipara,Hugli,Snehasis Chakraborty,All India Trinamool Congress,AITC,Snehasis Chakraborty,TMC,1,0,0,1,1,0,0,422,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,58,Jangipur,Murshidabad,Jakir Hossain,All India Trinamool Congress,AITC,Jakir Hossain,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,136,Jaynagar,South  Twenty Four Parganas,Biswanath Das,All India Trinamool Congress,AITC,Biswanath Das,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,222,Jhargram,Paschim Medinipur,Birbaha Hansda,All India Trinamool Congress,AITC,Sukumar Hansda,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,165,Jorasanko,Kolkata,Vivek Gupta,All India Trinamool Congress,AITC,Smita Bakshi,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,241,Joypur,Puruliya,Nara Hari Mahato,Bharatiya Janta Party,BJP,Shaktipada Mahato,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,131,Kakdwip,South  Twenty Four Parganas,Manturam Pakhira,All India Trinamool Congress,AITC,Manturam Pakhira,TMC,1,0,0,2,1,1,1,257,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,11,Kalchini,Jalpaiguri,Bishal Lama,Bharatiya Janta Party,BJP,Wilson Champramary,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,34,Kaliaganj,Uttar Dinajpur,Soumen Roy,Bharatiya Janta Party,BJP,Pramatha Nath Ray,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,80,Kaliganj,Nadia,Nasiruddin Ahamed (LAL),All India Trinamool Congress,AITC,Hasanuzzaman Sk,INC,0,0,0,2,1,0,0,1315,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,22,Kalimpong,Darjiling,Ruden Sada Lepcha,Independent,IND,Sarita Rai,GJM,0,0,0,3,1,1,1,991,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,264,Kalna,Barddhaman,Deboprasad Bag (POLTU),All India Trinamool Congress,AITC,Biswajit Kundu,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,92,Kalyani,Nadia,Ambika Roy,Bharatiya Janta Party,BJP,Ramendra Nath Biswas,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,112,Kamarhati,North Twenty Four Parganas,Madan Mitra,All India Trinamool Congress,AITC,Manash Mukherjee,CPI(M),0,0,0,6,1,0,0,1109,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,68,Kandi,Murshidabad,Apurba Sarkar (DAVID),All India Trinamool Congress,AITC,Apurba Sarkar,INC,0,0,0,4,1,1,1,1936,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,216,Kanthi Dakshin,Purba Medinipur,Arup Kumar Das,Bharatiya Janta Party,BJP,Dibyendu Adhikari,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,213,Kanthi Uttar,Purba Medinipur,Sumita Sinha,Bharatiya Janta Party,BJP,Banasri Maity,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,32,Karandighi,Uttar Dinajpur,Goutam Paul,All India Trinamool Congress,AITC,Manodeb Sinha,TMC,0,0,0,3,1,1,1,1624,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,77,Karimpur,Nadia,Bimalendu Sinha Roy,All India Trinamool Congress,AITC,Mahua Moitra,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,149,Kasba,South  Twenty Four Parganas,Ahmed Javed Khan,All India Trinamool Congress,AITC,Javed Ahmed Khan,TMC,0,0,0,1,1,1,1,703,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,244,Kashipur,Puruliya,Kamalakanta Hansda,Bharatiya Janta Party,BJP,Swapan Kumar Beltharia,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
